 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.5413,0.3714,0.73,0.4, S 
1,0.5535,0.3754,0.74,0.4, FB 
1,0.528,0.3846,0.68,0.4, FEx0.554y0.375d0.122 
1,0.4305,0.386,0.74,0.4, S 
1,0.3461,0.4591,0.76,0.36, S 
1,0.2641,0.5132,0.65,0.44, S 
1,0.4886,0.411,0.73,0.39, S 
1,0.5277,0.4368,0.63,0.45, S 
2,0.5284,0.4722,0.62,0.46, S 
2,0.5051,0.4232,0.75,0.39, S 
2,0.494,0.3748,0.7,0.44, S 
2,0.445,0.401,0.72,0.41, S 
2,0.4678,0.4658,0.75,0.38, S 
2,0.4258,0.5769,0.77,0.41, S 
2,0.4143,0.6344,0.85,0.4, S 
2,0.4602,0.5619,0.82,0.43, S 
3,0.4617,0.536,0.81,0.44, S 
3,0.4592,0.4757,0.77,0.46, S 
3,0.5634,0.4524,0.68,0.46, S 
3,0.7049,0.4435,0.62,0.42, S 
3,0.6556,0.3972,0.69,0.43, S 
3,0.6524,0.3592,0.71,0.34, S 
3,0.3621,0.5676,0.77,0.34, S 
4,0.3535,0.4525,0.73,0.35, S 
4,0.3257,0.3863,0.61,0.4, S 
4,0.6434,0.4721,0.62,0.41, S 
4,0.6105,0.4722,0.63,0.47, S 
4,0.6018,0.4607,0.6,0.44, FB 
4,0.5565,0.4543,0.58,0.38, FEx0.602y0.461d0.091 
4,0.5373,0.4483,0.6,0.4, S 
4,0.3936,0.5124,0.68,0.36, S 
4,0.416,0.5243,0.69,0.36, S 
5,0.4516,0.5151,0.7,0.41, S 
5,0.6019,0.4445,0.59,0.39, S 
5,0.5864,0.4691,0.64,0.39, S 
5,0.5836,0.4908,0.64,0.38, S 
5,0.6814,0.4997,0.59,0.39, S 
5,0.627,0.5371,0.6,0.4, S 
5,0.6239,0.5641,0.59,0.37, S 
5,0.4753,0.5301,0.64,0.39, S 
5,0.4065,0.5223,0.7,0.36, S 
5,0.4113,0.5223,0.66,0.38, S 
6,0.3933,0.5195,0.57,0.39, S 
6,0.5509,0.4741,0.55,0.35, S 
6,0.5979,0.5021,0.59,0.42, S 
6,0.635,0.4987,0.54,0.41, S 
6,0.6317,0.5424,0.52,0.39, S 
6,0.6056,0.5598,0.54,0.35, S 
6,0.6045,0.5043,0.58,0.4, S 
7,0.5996,0.4684,0.64,0.34, S 
7,0.4499,0.5785,0.6,0.38, S 
7,0.4996,0.557,0.65,0.38, S 
7,0.5798,0.4934,0.54,0.38, S 
7,0.6002,0.4695,0.54,0.36, S 
7,0.614,0.4417,0.55,0.37, S 
7,0.5158,0.4703,0.62,0.25, S 
7,0.449,0.4837,0.53,0.33, S 
7,0.1974,0.2848,0.52,0.32, S 
8,0.2276,0.3285,0.59,0.32, S 
8,0.1653,0.3843,0.58,0.36, S 
8,0.2261,0.3721,0.56,0.36, S 
8,0.2818,0.3984,0.62,0.36, S 
8,0.2797,0.374,0.65,0.36, S 
8,0.2674,0.3604,0.64,0.38, S 
8,0.2646,0.3531,0.62,0.39, S 
8,0.2543,0.3323,0.66,0.4, FB 
8,0.2358,0.3236,0.61,0.37, FEx0.254y0.332d0.075 
9,0.16,0.384,0.55,0.36, S 
9,0.1742,0.3544,0.62,0.36, S 
9,0.2003,0.3973,0.6,0.19, S 
9,0.2175,0.4031,0.57,0.35, S 
9,0.2615,0.3912,0.59,0.37, S 
9,0.2296,0.3622,0.61,0.37, S 
9,0.2123,0.3366,0.6,0.39, S 
9,0.196,0.3118,0.64,0.39, S 
9,0.7402,0.418,0.59,0.45, S 
9,0.6518,0.4367,0.63,0.43, S 
