 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4751,0.2892,0.38,0.35, S 
1,0.4086,0.6167,0.18,0.32, S 
1,0.3461,0.7543,0.47,0.47, S 
1,0.4077,0.2892,0.48,0.46, S 
1,0.3911,0.2945,0.46,0.43, S 
2,0.3755,0.2836,0.16,0.28, S 
2,0.5444,0.3246,0.35,0.41, S 
2,0.5572,0.2428,0.35,0.38, BE 
2,0.4598,0.3404,0.44,0.45, S 
2,0.4217,0.4518,0.46,0.43, S 
3,0.3446,0.312,0.44,0.37, S 
3,0.353,0.3184,0.4,0.35, S 
3,0.3764,0.2984,0.41,0.33, S 
3,0.3904,0.2795,0.29,0.43, BE 
3,0.6212,0.3206,0.37,0.43, S 
4,0.6369,0.3327,0.41,0.43, S 
4,0.448,0.4072,0.42,0.4, S 
4,0.4457,0.3842,0.42,0.44, S 
4,0.4403,0.3721,0.28,0.37, BE 
4,0.5679,0.334,0.33,0.45, S 
4,0.5876,0.3695,0.37,0.45, S 
5,0.6062,0.3907,0.28,0.25, S 
5,0.8771,0.3307,0.21,0.28, S 
5,0.8438,0.2462,0.22,0.23, S 
5,0.7994,0.2621,0.17,0.23, S 
5,0.8983,0.3,0.18,0.14, S 
5,0.8162,0.2421,0.16,0.16, S 
5,0.8246,0.2568,0.14,0.16, S 
6,0.8292,0.2379,0.12,0.16, S 
6,0.7999,0.236,0.11,0.13, S 
6,0.8412,0.2295,0.12,0.15, S 
6,0.8598,0.2709,0.12,0.15, S 
6,0.8819,0.3453,0.16,0.07, S 
6,0.8576,0.2612,0.11,0.13, S 
7,0.2774,0.3294,0.2,0.13, S 
7,0.4119,0.2938,0.25,0.22, S 
7,0.3295,0.291,0.26,0.24, S 
7,0.3732,0.325,0.27,0.27, S 
7,0.2455,0.3517,0.25,0.15, S 
7,0.2745,0.3185,0.25,0.17, S 
8,0.2805,0.3109,0.24,0.18, FB 
8,0.2655,0.3219,0.23,0.19, FEx0.281y0.311d0.116 
8,0.2376,0.3139,0.23,0.16, S 
8,0.2414,0.3055,0.23,0.16, S 
8,0.2362,0.3089,0.21,0.16, S 
8,0.253,0.3213,0.23,0.16, S 
8,0.2732,0.3489,0.26,0.21, S 
8,0.31,0.3487,0.27,0.19, S 
8,0.3139,0.3223,0.29,0.2, S 
9,0.3123,0.3138,0.28,0.18, S 
9,0.3,0.3097,0.28,0.21, S 
9,0.2907,0.297,0.29,0.23, S 
9,0.2901,0.2869,0.27,0.23, S 
9,0.2888,0.2769,0.26,0.25, BB 
