 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4586,0.4552,0.54,0.6, S 
1,0.4658,0.5436,0.56,0.64, S 
1,0.5239,0.4932,0.59,0.67, S 
1,0.5273,0.5322,0.56,0.68, FB 
1,0.5256,0.5327,0.57,0.64, NA 
1,0.4982,0.4591,0.58,0.67, NA 
1,0.4779,0.5746,0.58,0.64, FEx0.517y0.509d0.325 
1,0.4481,0.5869,0.56,0.62, FB 
1,0.4422,0.6086,0.61,0.61, FEx0.448y0.587d0.100 
2,0.4225,0.5914,0.58,0.62, S 
2,0.4078,0.4807,0.52,0.65, S 
2,0.4351,0.5991,0.59,0.65, S 
2,0.4509,0.6638,0.63,0.66, S 
2,0.5091,0.9468,0.61,0.72, S 
2,0.5032,0.5365,0.54,0.64, BE 
3,0.4864,0.5712,0.57,0.64, S 
3,0.4873,0.5609,0.56,0.61, FB 
3,0.4853,0.555,0.59,0.63, NA 
3,0.5311,0.5354,0.59,0.69, FEx0.486y0.558d0.210 
3,0.5516,0.5137,0.6,0.72, S 
3,0.5537,0.5042,0.63,0.69, FB 
3,0.5506,0.5082,0.6,0.66, NA 
3,0.5385,0.511,0.59,0.67, NA 
3,0.4734,0.5711,0.6,0.76, FEx0.548y0.508d0.316 
4,0.4502,0.5717,0.62,0.72, FB 
4,0.4578,0.598,0.63,0.68, FEx0.450y0.572d0.093 
4,0.4164,0.4942,0.56,0.71, S 
4,0.4419,0.4693,0.58,0.75, S 
4,0.4043,0.5328,0.58,0.66, S 
4,0.3793,0.5691,0.58,0.61, BE 
4,0.4532,0.4884,0.52,0.66, S 
5,0.496,0.5746,0.61,0.66, S 
5,0.4786,0.6757,0.62,0.71, S 
5,0.5119,0.6775,0.66,0.7, S 
5,0.5227,0.5331,0.6,0.67, S 
5,0.4521,0.3706,0.63,0.6, S 
5,0.4423,0.3074,0.63,0.67, S 
5,0.4222,0.2221,0.66,0.75, S 
6,0.4186,0.5248,0.63,0.76, S 
6,0.439,0.5276,0.65,0.67, FB 
6,0.4377,0.4894,0.68,0.68, FEx0.439y0.528d0.120 
6,0.4487,0.532,0.65,0.69, S 
6,0.4335,0.5764,0.66,0.73, S 
6,0.3973,0.5068,0.6,0.63, S 
6,0.3829,0.5263,0.55,0.67, S 
7,0.4842,0.6491,0.66,0.72, BE 
7,0.4766,0.6378,0.66,0.79, FB 
7,0.4769,0.648,0.66,0.73, NA 
7,0.4645,0.629,0.67,0.8, NA 
7,0.4853,0.6402,0.65,0.73, NA 
7,0.479,0.5006,0.65,0.67, FEx0.476y0.639d0.476 
7,0.4646,0.463,0.61,0.66, S 
7,0.4745,0.488,0.64,0.7, S 
8,0.453,0.6034,0.63,0.7, S 
8,0.4525,0.5801,0.66,0.74, FB 
8,0.4509,0.6307,0.63,0.67, FEx0.452y0.580d0.163 
8,0.4488,0.5506,0.7,0.68, S 
8,0.4196,0.4279,0.67,0.75, S 
8,0.4316,0.5122,0.7,0.72, S 
9,0.6008,1.146,0.6,0.61, BE 
9,0.4258,0.5461,0.57,0.66, S 
9,0.4574,0.5898,0.61,0.65, S 
9,0.4427,0.6091,0.63,0.62, FB 
9,0.4574,0.6007,0.63,0.69, FEx0.443y0.609d0.116 
