 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4612,0.5776,1.0,0.87, NA 
1,0.4412,0.595,1.0,0.78, FEx0.460y0.578d1.611 
1,0.4333,0.605,0.67,0.72, BE 
1,0.4744,0.5526,0.71,0.78, S 
1,0.4822,0.5519,0.77,0.89, FB 
1,0.4877,0.5707,0.89,0.87, NA 
1,0.4838,0.5366,0.71,1.0, NA 
1,0.4971,0.541,0.65,0.94, NA 
1,0.5023,0.543,0.66,0.94, NA 
2,0.5071,0.5426,0.66,0.78, NA 
2,0.5128,0.5455,0.65,0.78, NA 
2,0.5166,0.5476,0.65,0.78, NA 
2,0.5188,0.5482,0.66,0.78, NA 
2,0.5191,0.547,0.66,0.74, NA 
2,0.5193,0.5459,0.66,0.73, NA 
2,0.5199,0.546,0.66,0.73, NA 
2,0.5185,0.552,0.65,0.74, NA 
2,0.5243,0.5514,0.66,0.65, NA 
2,0.5299,0.5493,0.66,0.65, NA 
2,0.5326,0.544,0.66,0.65, NA 
2,0.5341,0.5399,0.66,0.65, NA 
2,0.5373,0.533,0.66,0.76, NA 
2,0.5402,0.5257,0.67,0.77, NA 
3,0.5551,0.5194,0.5,0.86, FEx0.515y0.545d1.469 
3,0.5641,0.5174,0.49,0.86, FB 
3,0.5749,0.5165,0.55,0.81, NA 
3,0.5773,0.5165,0.55,0.81, NA 
3,0.5777,0.5178,0.49,0.76, NA 
3,0.5779,0.5205,0.48,0.76, NA 
3,0.5769,0.5264,0.48,0.7, NA 
3,0.5764,0.529,0.49,0.7, NA 
3,0.5762,0.5273,0.5,0.71, NA 
3,0.5781,0.5256,0.5,0.7, NA 
3,0.5805,0.5233,0.5,0.7, NA 
3,0.5744,0.5264,0.49,0.69, NA 
3,0.5695,0.5278,0.5,0.69, NA 
4,0.5753,0.5304,0.49,0.61, NA 
4,0.5818,0.5384,0.49,0.61, NA 
4,0.5801,0.5398,0.49,0.6, NA 
4,0.5754,0.5386,0.48,0.61, NA 
4,0.5714,0.535,0.48,0.61, NA 
4,0.5748,0.5348,0.49,0.7, NA 
4,0.5801,0.5334,0.49,0.71, NA 
4,0.6157,0.5402,0.44,0.67, FEx0.576y0.527d1.359 
4,0.6302,0.548,0.48,0.72, FB 
4,0.6351,0.5512,0.48,0.66, NA 
4,0.6367,0.5391,0.39,0.66, NA 
4,0.6443,0.5313,0.39,0.67, NA 
4,0.6536,0.5289,0.4,0.52, NA 
5,0.6587,0.5372,0.39,0.51, NA 
5,0.6599,0.545,0.39,0.52, NA 
5,0.6621,0.5382,0.4,0.53, NA 
5,0.6418,0.5297,0.4,0.51, FEx0.647y0.540d0.691 
5,0.6538,0.5115,0.42,0.5, FB 
5,0.6725,0.4984,0.42,0.51, NA 
5,0.6819,0.513,0.36,0.59, NA 
5,0.6858,0.5276,0.36,0.59, NA 
5,0.6874,0.5279,0.36,0.6, NA 
5,0.6904,0.5238,0.37,0.6, NA 
5,0.7064,0.5175,0.27,0.6, FEx0.679y0.517d0.533 
6,0.717,0.5142,0.27,0.6, FB 
6,0.714,0.5145,0.21,0.5, NA 
6,0.7102,0.5166,0.21,0.5, NA 
6,0.7097,0.5053,0.22,0.51, NA 
6,0.7097,0.4928,0.61,0.65, FEx0.713y0.513d0.349 
6,0.4146,0.6352,0.82,0.53, S 
6,0.3934,0.6383,0.89,0.53, FB 
6,0.4209,0.6258,0.81,0.53, NA 
6,0.4101,0.6223,0.81,0.53, NA 
6,0.4072,0.6205,0.81,0.58, NA 
7,0.4054,0.6166,0.82,0.57, NA 
7,0.406,0.6148,0.81,0.57, NA 
7,0.4136,0.6071,0.6,0.54, FEx0.407y0.623d0.593 
7,0.4263,0.5957,0.6,0.53, FB 
7,0.4359,0.5916,0.6,0.53, NA 
7,0.4413,0.581,0.66,0.45, NA 
7,0.4389,0.5781,0.66,0.45, NA 
7,0.438,0.5758,0.55,0.4, NA 
7,0.4429,0.566,0.55,0.41, NA 
7,0.449,0.5613,0.54,0.4, NA 
7,0.4514,0.5561,0.55,0.41, NA 
7,0.4714,0.5656,0.55,0.4, FEx0.440y0.576d0.591 
7,0.4846,0.5766,0.55,0.4, FB 
8,0.4977,0.5646,0.55,0.4, NA 
8,0.5063,0.5518,0.55,0.4, NA 
8,0.5093,0.5468,0.55,0.45, NA 
8,0.5036,0.5502,0.55,0.44, NA 
8,0.4981,0.5536,0.55,0.44, NA 
8,0.4946,0.5535,0.55,0.44, NA 
8,0.4954,0.5532,0.56,0.48, NA 
8,0.4944,0.5532,0.55,0.49, NA 
8,0.4932,0.557,0.55,0.48, NA 
8,0.4944,0.5602,0.55,0.49, NA 
8,0.4936,0.5597,0.56,0.49, NA 
8,0.4808,0.5573,0.57,0.49, NA 
8,0.4729,0.5651,0.56,0.48, NA 
8,0.5006,0.5621,0.5,0.55, NA 
8,0.5203,0.5484,0.5,0.55, NA 
9,0.5289,0.5398,0.5,0.55, NA 
9,0.5457,0.5393,0.5,0.6, FEx0.498y0.556d1.170 
9,0.5579,0.5364,0.5,0.6, FB 
