 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.3626,0.2986,0.26,0.25, S 
1,0.3401,0.3338,0.3,0.23, S 
1,0.2985,0.3298,0.09,0.15, S 
1,0.2985,0.3298,0.27,0.26, S 
1,0.4414,0.1784,0.27,0.3, S 
1,0.436,0.2946,0.29,0.28, S 
1,0.4668,0.3783,0.33,0.32, S 
1,0.4845,0.3519,0.3,0.31, S 
1,0.5063,0.1971,0.23,0.28, S 
1,0.525,0.0756,0.24,0.24, S 
2,0.5444,-0.0434,0.24,0.21, S 
2,0.3363,0.3626,0.26,0.25, S 
2,0.3177,0.4371,0.29,0.23, S 
2,0.2748,0.3649,0.28,0.17, S 
2,0.2564,0.2393,0.26,0.18, S 
2,0.2329,0.1403,0.29,0.26, BE 
2,0.4811,0.3156,0.29,0.29, S 
2,0.4797,0.2832,0.27,0.28, S 
2,0.4913,0.2499,0.28,0.31, S 
3,0.4781,0.2671,0.28,0.29, FB 
3,0.4798,0.2648,0.26,0.28, NA 
3,0.4944,0.2617,0.27,0.27, NA 
3,0.4762,0.2669,0.25,0.27, NA 
3,0.4677,0.2753,0.25,0.27, FEx0.482y0.265d0.293 
3,0.6316,0.2601,0.26,0.27, S 
3,0.7232,0.2711,0.23,0.25, S 
3,0.7132,0.2682,0.19,0.23, S 
3,0.8591,0.2553,0.23,0.22, S 
3,0.8591,0.2783,0.19,0.23, S 
3,0.8679,0.2912,0.18,0.23, FB 
3,0.8083,0.1369,0.16,0.2, FEx0.868y0.291d0.085 
3,0.8363,0.1601,0.16,0.23, S 
4,0.8462,0.1477,0.25,0.26, S 
4,0.6201,0.2584,0.26,0.26, S 
4,0.6161,0.2332,0.25,0.25, FB 
4,0.4743,0.2495,0.24,0.26, FEx0.616y0.233d0.080 
4,0.4523,0.2788,0.26,0.26, S 
4,0.471,0.2875,0.26,0.27, S 
4,0.4785,0.2626,0.28,0.27, S 
4,0.49,0.2848,0.28,0.27, S 
4,0.3758,0.3031,0.27,0.25, S 
4,0.5039,0.3257,0.24,0.24, S 
5,0.4801,0.3202,0.29,0.33, S 
5,0.5247,0.3588,0.31,0.3, S 
5,0.545,0.3443,0.3,0.31, S 
5,0.4008,0.282,0.3,0.29, S 
5,0.3954,0.3017,0.29,0.27, S 
5,0.3596,0.3045,0.25,0.22, S 
5,0.3522,0.2795,0.25,0.22, S 
5,0.3687,0.2415,0.25,0.21, S 
5,0.3546,0.2527,0.24,0.22, S 
6,0.3487,0.2644,0.23,0.23, S 
6,0.3616,0.292,0.23,0.21, S 
6,0.3555,0.2742,0.23,0.22, S 
6,0.353,0.2669,0.1,0.2, S 
6,0.353,0.2669,0.2,0.26, S 
7,0.353,0.2669,0.24,0.25, S 
7,0.8417,0.23,0.27,0.27, S 
7,0.8933,0.1868,0.3,0.24, S 
7,0.4286,0.3147,0.27,0.24, S 
7,0.4064,0.3018,0.25,0.21, S 
7,0.4213,0.3166,0.24,0.24, S 
7,0.4251,0.3269,0.26,0.25, S 
7,0.4287,0.3368,0.22,0.21, S 
8,0.8177,0.2265,0.18,0.19, S 
8,0.8065,0.2672,0.16,0.18, S 
8,0.8244,0.2037,0.19,0.18, S 
8,0.8481,0.1519,0.24,0.2, S 
8,0.8703,0.1035,0.23,0.22, BE 
8,0.5071,0.2189,0.27,0.23, S 
8,0.542,0.2141,0.27,0.26, S 
8,0.5445,0.2565,0.31,0.26, S 
9,0.5728,0.316,0.31,0.3, S 
9,0.5819,0.3345,0.31,0.29, S 
9,0.5829,0.3055,0.3,0.26, S 
9,0.5976,0.3251,0.26,0.28, S 
9,0.6638,0.3068,0.24,0.25, S 
9,0.6026,0.2073,0.25,0.26, S 
