 Timestamp , Gazepoint X , Gazepoint Y , Pupil area (right) sq mm , Pupil area (left) sq mm , Eye event 
1,0.4318,0.3391,0.15,0.67, BB 
1,0.4484,0.2862,0.19,0.66, NA 
1,0.464,0.285,0.21,0.67, NA 
1,0.507,0.283,0.18,0.66, NA 
1,0.4866,0.2962,0.21,0.66, NA 
1,0.4944,0.2725,0.23,0.66, BE 
1,0.4701,0.2309,0.26,0.66, S 
1,0.5092,0.2722,0.22,0.64, S 
1,0.4605,0.2676,0.21,0.68, BB 
1,0.4314,0.3541,0.21,0.64, BE 
1,0.4377,0.3519,0.19,0.65, S 
1,0.4388,0.3957,0.22,0.66, S 
2,0.4755,0.4025,0.2,0.64, S 
2,0.4879,0.3673,0.23,0.7, S 
2,0.4808,0.3889,0.24,0.68, S 
2,0.4914,0.4005,0.23,0.64, S 
2,0.5114,0.3819,0.22,0.61, S 
2,0.481,0.3469,0.2,0.61, S 
2,0.4985,0.2856,0.17,0.59, S 
2,0.4937,0.2599,0.19,0.6, S 
2,0.4738,0.2333,0.2,0.6, S 
3,0.4665,0.24,0.21,0.56, S 
3,0.4625,0.1583,0.18,0.56, S 
3,0.4681,0.2094,0.19,0.61, S 
3,0.4415,0.2448,0.22,0.64, S 
3,0.4588,0.2671,0.21,0.64, S 
3,0.4809,0.3143,0.22,0.65, S 
3,0.472,0.2603,0.22,0.66, S 
3,0.4731,0.2327,0.22,0.65, S 
3,0.4732,0.221,0.23,0.6, BB 
3,0.4733,0.205,0.18,0.62, BE 
3,0.4788,0.2329,0.2,0.6, S 
4,0.4775,0.2438,0.2,0.62, S 
4,0.4649,0.331,0.19,0.62, BB 
4,0.4539,0.4164,0.2,0.68, BE 
4,0.4439,0.4457,0.22,0.72, S 
4,0.4336,0.4887,0.13,0.55, BB 
5,0.5363,0.3391,0.22,0.69, S 
5,0.4826,0.3417,0.26,0.78, S 
5,0.4788,0.3739,0.26,0.78, S 
6,0.4251,0.3581,0.23,0.73, S 
6,0.4335,0.4148,0.25,0.7, S 
6,0.4508,0.398,0.23,0.62, S 
6,0.4505,0.3407,0.16,0.62, BB 
6,0.4656,0.3074,0.14,0.64, BE 
6,0.4605,0.2702,0.17,0.63, S 
6,0.4609,0.2819,0.18,0.62, S 
6,0.4582,0.3326,0.17,0.55, S 
6,0.5645,0.3874,0.17,0.48, S 
6,0.5375,0.2954,0.16,0.46, S 
7,0.5103,0.1677,0.12,0.46, S 
7,0.5002,0.1103,0.15,0.44, S 
7,0.4876,0.0393,0.17,0.54, BE 
7,0.4486,0.3783,0.15,0.58, BB 
7,0.4566,0.3897,0.18,0.59, NA 
7,0.4456,0.4413,0.18,0.56, NA 
7,0.468,0.4651,0.21,0.59, NA 
7,0.4518,0.5071,0.24,0.61, BE 
8,0.5371,0.4886,0.22,0.57, S 
8,0.5407,0.4873,0.24,0.58, S 
8,0.5178,0.4781,0.24,0.63, S 
8,0.5342,0.4304,0.26,0.72, S 
8,0.5351,0.4296,0.25,0.74, S 
8,0.5304,0.4685,0.24,0.64, S 
8,0.5427,0.5253,0.22,0.61, S 
8,0.551,0.5737,0.23,0.73, S 
8,0.5173,0.2466,0.22,0.76, S 
8,0.5011,0.2337,0.22,0.67, S 
9,0.4941,0.2368,0.23,0.67, S 
9,0.5019,0.2377,0.23,0.67, S 
9,0.5064,0.2898,0.21,0.64, S 
9,0.5283,0.3086,0.2,0.65, S 
9,0.459,0.3494,0.22,0.62, S 
9,0.4694,0.3721,0.22,0.62, S 
9,0.4589,0.394,0.19,0.57, S 
9,0.4591,0.2825,0.2,0.61, S 
9,0.4858,0.1997,0.21,0.58, S 
